“®‰ælon,“®‰ælat,“®‰ætime,“®‰æsec,kilolon,kilolat,kilometer
138.4745304,35.01265485,0:00:00,0,139.040815,35.101215,108145
138.4745304,35.01265485,0:00:00,0,139.04076,35.101221,108150
138.4745304,35.01265485,0:00:00,0,139.040705,35.101227,108155
138.4745304,35.01265485,0:00:00,0,139.04065,35.101233,108160
138.4745304,35.01265485,0:00:00,0,139.040598,35.101239,108165
138.4745304,35.01265485,0:00:00,0,139.040545,35.101245,108170
138.4745304,35.01265485,0:00:00,0,139.040493,35.101251,108175
138.4745304,35.01265485,0:00:00,0,139.04044,35.101257,108180
138.4745304,35.01265485,0:00:00,0,139.040385,35.101263,108185
138.4745304,35.01265485,0:00:00,0,139.04033,35.10127,108190
138.4745304,35.01265485,0:00:00,0,139.040275,35.101276,108195
138.4745304,35.01265485,0:00:00,0,139.04022,35.101282,108200
138.4745304,35.01265485,0:00:00,0,139.040165,35.101288,108205
138.4745304,35.01265485,0:00:00,0,139.04011,35.101294,108210
138.4745304,35.01265485,0:00:00,0,139.040055,35.1013,108215
138.4745304,35.01265485,0:00:00,0,139.04,35.101306,108220
138.4745304,35.01265485,0:00:00,0,139.039945,35.101312,108225
138.4745304,35.01265485,0:00:00,0,139.03989,35.101318,108230
138.4745304,35.01265485,0:00:00,0,139.039835,35.101324,108235
138.4745304,35.01265485,0:00:00,0,139.03978,35.10133,108240
138.4745304,35.01265485,0:00:00,0,139.039725,35.101336,108245
138.4745304,35.01265485,0:00:00,0,139.03967,35.101343,108250
138.4745304,35.01265485,0:00:00,0,139.039615,35.101349,108255
138.4745304,35.01265485,0:00:00,0,139.03956,35.101355,108260
138.4745304,35.01265485,0:00:00,0,139.039508,35.101361,108265
138.4745304,35.01265485,0:00:00,0,139.039455,35.101367,108270
138.4745304,35.01265485,0:00:00,0,139.039403,35.101373,108275
138.4745304,35.01265485,0:00:00,0,139.03935,35.101379,108280
138.4745304,35.01265485,0:00:00,0,139.039295,35.101385,108285
138.4745304,35.01265485,0:00:00,0,139.03924,35.101392,108290
138.4745304,35.01265485,0:00:00,0,139.039185,35.101398,108295
138.4745304,35.01265485,0:00:00,0,139.03913,35.101404,108300
138.4745304,35.01265485,0:00:00,0,139.039075,35.10141,108305
138.4745304,35.01265485,0:00:00,0,139.03902,35.101416,108310
138.4745304,35.01265485,0:00:00,0,139.038965,35.101422,108315
138.4745304,35.01265485,0:00:00,0,139.03891,35.101428,108320
138.4745304,35.01265485,0:00:00,0,139.038855,35.101434,108325
138.4745304,35.01265485,0:00:00,0,139.0388,35.10144,108330
138.4745304,35.01265485,0:00:00,0,139.038745,35.101446,108335
138.4745304,35.01265485,0:00:00,0,139.03869,35.101452,108340
138.4745304,35.01265485,0:00:00,0,139.038638,35.101458,108345
138.4745304,35.01265485,0:00:00,0,139.038585,35.101464,108350
