sitename,electrificationpolename,kilometer,kilolon,kilolat,
三島～沼津,副６６,124447,138.877115,35.109496,124445
三島～沼津,本６６,124447,138.877115,35.109496,124445
三島～沼津,副６７,124492,138.8767,35.109274,124490
三島～沼津,本６７,124492,138.8767,35.109274,124490
三島～沼津,き電止１,124515,138.876475,35.109149,124515
三島～沼津,副６８,124537,138.876288,35.10905,124535
三島～沼津,本６８,124537,138.876288,35.10905,124535
三島～沼津,注１１,124552,138.87615,35.108976,124550
三島～沼津,注１０－１,124572,138.87597,35.108877,124570
三島～沼津,副６９,124586,138.875833,35.108802,124585
三島～沼津,本６９,124586,138.875833,35.108802,124585
三島～沼津,副７０,124626,138.875465,35.108603,124625
三島～沼津,本７０,124626,138.875465,35.108603,124625
三島～沼津,副７１,124670,138.875055,35.108381,124670
三島～沼津,本７１,124670,138.875055,35.108381,124670
三島～沼津,副７２,124716,138.874638,35.108156,124715
三島～沼津,本７２,124716,138.874638,35.108156,124715
三島～沼津,副７３,124761,138.87422,35.107929,124760
三島～沼津,本７３,124761,138.87422,35.107929,124760
三島～沼津,副７４,124806,138.873803,35.107702,124805
三島～沼津,本７４,124806,138.873803,35.107702,124805
沼津駅【東海道本線】,山止１,124817,138.873708,35.107653,124815
三島～沼津,副７５,124851,138.87339,35.107481,124850
三島～沼津,本７５,124851,138.87339,35.107481,124850
沼津駅【東海道本線】,山本１,124870,138.87321,35.107383,124870
三島～沼津,副７６,124887,138.873075,35.10731,124885
三島～沼津,本７６,124887,138.873075,35.10731,124885
沼津駅【東海道本線】,山本２,124915,138.872805,35.107163,124915
三島～沼津,副７７,124923,138.872715,35.107114,124925
三島～沼津,本７７,124923,138.872715,35.107114,124925
三島～沼津,注１３,124933,138.872625,35.107065,124935
三島～沼津,注１２－１,124953,138.872438,35.106965,124955
三島～沼津,注１３－１,124953,138.872438,35.106965,124955
三島～沼津,副７８,124959,138.87239,35.10694,124960
三島～沼津,本７８,124959,138.87239,35.10694,124960
沼津駅【東海道本線】,山本３,124961,138.87239,35.10694,124960
三島～沼津,副７９,124995,138.872075,35.106768,124995
三島～沼津,本７９,124995,138.872075,35.106768,124995
沼津駅【東海道本線】,山副４,125007,138.871985,35.106718,125005
沼津駅【東海道本線】,山本４,125007,138.871985,35.106718,125005
三島～沼津,副８０,125031,138.87176,35.106592,125030
三島～沼津,本８０,125031,138.87176,35.106592,125030
三島～沼津,注１４,125041,138.87167,35.10654,125040
三島～沼津,注１５,125041,138.87167,35.10654,125040
沼津駅【東海道本線】,山本５,125044,138.871623,35.106515,125045
三島～沼津,注１４－１,125061,138.87148,35.10644,125060
三島～沼津,注１５－１,125061,138.87148,35.10644,125060
三島～沼津,副８１,125076,138.871345,35.106371,125075
三島～沼津,本８１,125076,138.871345,35.106371,125075
沼津駅【東海道本線】,山本６,125086,138.871255,35.106323,125085
沼津駅【東海道本線】,山本７,125089,138.87121,35.106299,125090
三島～沼津,副８２,125121,138.87093,35.10615,125120
三島～沼津,本８２,125121,138.87093,35.10615,125120
沼津駅【東海道本線】,山副８－１,125135,138.870795,35.106075,125135
沼津駅【東海道本線】,山副８－２,125135,138.870795,35.106075,125135
沼津駅【東海道本線】,山本８,125135,138.870795,35.106075,125135
三島～沼津,副８３,125166,138.870523,35.105925,125165
三島～沼津,本８３,125166,138.870523,35.105925,125165
沼津駅【東海道本線】,山副９－１,125180,138.87038,35.105851,125180
沼津駅【東海道本線】,山副９－２,125180,138.87038,35.105851,125180
沼津駅【東海道本線】,山本９,125180,138.87038,35.105851,125180
三島～沼津,副８４,125211,138.87011,35.105702,125210
三島～沼津,本８４,125211,138.87011,35.105702,125210
沼津駅【東海道本線】,山副１０－１,125225,138.869973,35.105627,125225
沼津駅【東海道本線】,山副１０－２,125225,138.869973,35.105627,125225
沼津駅【東海道本線】,山副１０－３,125225,138.869973,35.105627,125225
沼津駅【東海道本線】,山本１０,125225,138.869973,35.105627,125225
三島～沼津,副８５,125256,138.869695,35.105478,125255
三島～沼津,本８５,125256,138.869695,35.105478,125255
沼津駅【東海道本線】,洗副１,125268,138.869555,35.105404,125270
沼津駅【東海道本線】,洗本１,125268,138.869555,35.105404,125270
沼津駅【東海道本線】,山副１１,125270,138.869555,35.105404,125270
沼津駅【東海道本線】,山本１１,125270,138.869555,35.105404,125270
沼津駅【東海道本線】,注１－１,125276,138.869508,35.105379,125275
沼津駅【東海道本線】,注２,125276,138.869508,35.105379,125275
沼津駅【東海道本線】,山曲１,125290,138.86937,35.105304,125290
沼津駅【東海道本線】,副１,125301,138.86928,35.105254,125300
沼津駅【東海道本線】,本１,125301,138.86928,35.105254,125300
沼津駅【東海道本線】,洗副２,125304,138.869235,35.105229,125305
沼津駅【東海道本線】,洗本２,125304,138.869235,35.105229,125305
沼津駅【東海道本線】,山副１２,125315,138.869145,35.105179,125315
沼津駅【東海道本線】,山本１２,125315,138.869145,35.105179,125315
沼津駅【東海道本線】,洗曲１,125322,138.8691,35.105154,125320
沼津駅【東海道本線】,山曲２,125335,138.868958,35.10508,125335
沼津駅【東海道本線】,洗副３－１,125340,138.86891,35.105055,125340
沼津駅【東海道本線】,洗副３－２,125340,138.86891,35.105055,125340
沼津駅【東海道本線】,洗本３,125340,138.86891,35.105055,125340
沼津駅【東海道本線】,副２,125346,138.868865,35.10503,125345
沼津駅【東海道本線】,本２,125346,138.868865,35.10503,125345
沼津駅【東海道本線】,山副１３－１,125356,138.868775,35.10498,125355
沼津駅【東海道本線】,山副１３－２,125356,138.868775,35.10498,125355
沼津駅【東海道本線】,山本１３,125356,138.868775,35.10498,125355
沼津駅【東海道本線】,洗副４－１,125376,138.868595,35.104881,125375
沼津駅【東海道本線】,洗副４－２,125376,138.868595,35.104881,125375
沼津駅【東海道本線】,洗本４,125376,138.868595,35.104881,125375
沼津駅【東海道本線】,副３,125378,138.86855,35.104856,125380
沼津駅【東海道本線】,本３,125378,138.86855,35.104856,125380
沼津駅【東海道本線】,山副１４－３,125401,138.86836,35.104756,125400
沼津駅【東海道本線】,山副１４－４,125401,138.86836,35.104756,125400
沼津駅【東海道本線】,山本１４,125401,138.86836,35.104756,125400
沼津駅【東海道本線】,山副１４－１,125406,138.868315,35.104731,125405
沼津駅【東海道本線】,山副１４－２,125406,138.868315,35.104731,125405
沼津駅【東海道本線】,副４,125415,138.868225,35.104682,125415
沼津駅【東海道本線】,本４,125415,138.868225,35.104682,125415
沼津駅【東海道本線】,洗副５－１,125421,138.86818,35.104657,125420
沼津駅【東海道本線】,洗副５－２,125421,138.86818,35.104657,125420
沼津駅【東海道本線】,洗本５,125421,138.86818,35.104657,125420
沼津駅【東海道本線】,山曲３,125426,138.868135,35.104632,125425
沼津駅【東海道本線】,止１,125445,138.867955,35.104534,125445
沼津駅【東海道本線】,山副１５－１,125446,138.867955,35.104534,125445
沼津駅【東海道本線】,山副１５－２,125446,138.867955,35.104534,125445
沼津駅【東海道本線】,山副１５－３,125446,138.867955,35.104534,125445
沼津駅【東海道本線】,山本１５,125446,138.867955,35.104534,125445
沼津駅【東海道本線】,副５,125453,138.867865,35.104485,125455
沼津駅【東海道本線】,本５,125453,138.867865,35.104485,125455
沼津駅【東海道本線】,洗副６－１,125466,138.867773,35.104435,125465
沼津駅【東海道本線】,洗副６－２,125466,138.867773,35.104435,125465
沼津駅【東海道本線】,洗本６,125466,138.867773,35.104435,125465
沼津駅【東海道本線】,注３－１,125472,138.867725,35.104411,125470
沼津駅【東海道本線】,注４,125472,138.867725,35.104411,125470
沼津駅【東海道本線】,山副１６－１,125491,138.86754,35.104314,125490
沼津駅【東海道本線】,山副１６－２,125491,138.86754,35.104314,125490
沼津駅【東海道本線】,山副１６－３,125491,138.86754,35.104314,125490
沼津駅【東海道本線】,山副１６－４,125491,138.86754,35.104314,125490
沼津駅【東海道本線】,山本１６,125491,138.86754,35.104314,125490
沼津駅【東海道本線】,副６,125491,138.86754,35.104314,125490
沼津駅【東海道本線】,本６,125491,138.86754,35.104314,125490
沼津駅【東海道本線】,洗副７－１,125511,138.867355,35.10422,125510
沼津駅【東海道本線】,洗副７－２,125511,138.867355,35.10422,125510
沼津駅【東海道本線】,洗本７,125511,138.867355,35.10422,125510
沼津駅【東海道本線】,副７,125519,138.86726,35.104174,125520
沼津駅【東海道本線】,本７,125519,138.86726,35.104174,125520
沼津駅【東海道本線】,山副１７－１,125527,138.867213,35.104152,125525
沼津駅【東海道本線】,山副１７－２,125527,138.867213,35.104152,125525
沼津駅【東海道本線】,山副１７－３,125527,138.867213,35.104152,125525
沼津駅【東海道本線】,山副１７－４,125527,138.867213,35.104152,125525
沼津駅【東海道本線】,山副１７－５,125527,138.867213,35.104152,125525
沼津駅【東海道本線】,山本１７,125527,138.867213,35.104152,125525
沼津駅【東海道本線】,副８,125554,138.866928,35.104022,125555
沼津駅【東海道本線】,本８,125554,138.866928,35.104022,125555
沼津駅【東海道本線】,洗副８－１,125556,138.866928,35.104022,125555
沼津駅【東海道本線】,洗副８－２,125556,138.866928,35.104022,125555
沼津駅【東海道本線】,洗本８,125556,138.866928,35.104022,125555
沼津駅【東海道本線】,山副１８－４,125563,138.86683,35.103981,125565
沼津駅【東海道本線】,山副１８－５,125563,138.86683,35.103981,125565
沼津駅【東海道本線】,山副１８－６,125563,138.86683,35.103981,125565
沼津駅【東海道本線】,山本１８,125563,138.86683,35.103981,125565
沼津駅【東海道本線】,山副１８－１,125568,138.86678,35.103961,125570
沼津駅【東海道本線】,山副１８－２,125568,138.86678,35.103961,125570
沼津駅【東海道本線】,山副１８－３,125568,138.86678,35.103961,125570
沼津駅【東海道本線】,洗止１,125583,138.86663,35.103903,125585
沼津駅【東海道本線】,洗止１－１,125583,138.86663,35.103903,125585
沼津駅【東海道本線】,洗止１－２,125583,138.86663,35.103903,125585
沼津駅【東海道本線】,山副１９－１,125587,138.86663,35.103903,125585
沼津駅【東海道本線】,山副１９－２,125587,138.86663,35.103903,125585
沼津駅【東海道本線】,山副１９－３,125591,138.86658,35.103884,125590
沼津駅【東海道本線】,山副１９－４,125591,138.86658,35.103884,125590
沼津駅【東海道本線】,山副１９－５,125591,138.86658,35.103884,125590
沼津駅【東海道本線】,山副１９－６,125591,138.86658,35.103884,125590
沼津駅【東海道本線】,山本１９,125591,138.86658,35.103884,125590
沼津駅【東海道本線】,本９,125591,138.86658,35.103884,125590
沼津駅【東海道本線】,洗副９,125600,138.86648,35.103847,125600
沼津駅【東海道本線】,洗本９,125600,138.86648,35.103847,125600
沼津駅【東海道本線】,山止４,125603,138.86643,35.10383,125605
沼津駅【東海道本線】,山止５,125603,138.86643,35.10383,125605
沼津駅【東海道本線】,山止５－１,125603,138.86643,35.10383,125605
沼津駅【東海道本線】,山副２０－１,125620,138.86628,35.103778,125620
沼津駅【東海道本線】,山副２０－２,125620,138.86628,35.103778,125620
沼津駅【東海道本線】,山副２０－３,125620,138.86628,35.103778,125620
沼津駅【東海道本線】,山副２０－４,125620,138.86628,35.103778,125620
沼津駅【東海道本線】,山本２０,125620,138.86628,35.103778,125620
沼津駅【東海道本線】,副１０,125627,138.866228,35.103762,125625
沼津駅【東海道本線】,本１０,125627,138.866228,35.103762,125625
沼津駅【東海道本線】,山副２１,125649,138.865965,35.103684,125650
沼津駅【東海道本線】,山本２１,125649,138.865965,35.103684,125650
沼津駅【東海道本線】,副１１,125662,138.86586,35.103655,125660
沼津駅【東海道本線】,本１１,125662,138.86586,35.103655,125660
沼津駅【東海道本線】,山副２２,125685,138.865598,35.103591,125685
沼津駅【東海道本線】,山本２２,125685,138.865598,35.103591,125685
沼津駅【東海道本線】,副１２,125694,138.865493,35.103567,125695
沼津駅【東海道本線】,本１２,125694,138.865493,35.103567,125695
沼津駅【東海道本線】,山副２３－１,125717,138.865283,35.103524,125715
沼津駅【東海道本線】,山副２３－２,125717,138.865283,35.103524,125715
沼津駅【東海道本線】,山本２３,125717,138.865283,35.103524,125715
